4	1	1	1	1	1	1	1	1	1	1	1	fD
4	2	2	1	1	1	1	1	1	1	1	6	fD
4	2	2	2	2	1	1	1	1	1	1	24	fD
4	2	2	2	2	2	2	1	1	1	1	48	PC,Con=9,Disc=39
4	2	2	2	2	2	2	2	2	1	1	42	PC,Con=16,Disc=26
4	2	2	2	2	2	2	2	2	2	2	11	PC,Con=4,Disc=7
4	3	1	1	1	1	1	1	1	1	1	2	fD
4	3	2	2	1	1	1	1	1	1	1	27	fD
4	3	2	2	2	2	1	1	1	1	1	135	PC,Con=33,Disc=102
4	3	2	2	2	2	2	2	1	1	1	264	PC,Con=135,Disc=129
4	3	2	2	2	2	2	2	2	2	1	157	PC,Con=110,Disc=47
4	3	3	1	1	1	1	1	1	1	1	5	fD
4	3	3	2	2	1	1	1	1	1	1	102	PC,Con=28,Disc=74
4	3	3	2	2	2	2	1	1	1	1	552	PC,Con=284,Disc=268
4	3	3	2	2	2	2	2	2	1	1	908	PC,Con=689,Disc=219
4	3	3	2	2	2	2	2	2	2	2	264	PC,Con=207,Disc=57
4	3	3	3	1	1	1	1	1	1	1	13	PC,Con=4,Disc=9
4	3	3	3	2	2	1	1	1	1	1	317	PC,Con=151,Disc=166
4	3	3	3	2	2	2	2	1	1	1	1618	PC,Con=1178,Disc=440
4	3	3	3	2	2	2	2	2	2	1	1778	PC,Con=1622,Disc=156
4	3	3	3	3	1	1	1	1	1	1	35	PC,Con=13,Disc=22
4	3	3	3	3	2	2	1	1	1	1	865	PC,Con=553,Disc=312
4	3	3	3	3	2	2	2	2	1	1	3531	PC,Con=3094,Disc=437
4	3	3	3	3	2	2	2	2	2	2	1780	PC,Con=1659,Disc=121
4	3	3	3	3	3	1	1	1	1	1	77	PC,Con=40,Disc=37
4	3	3	3	3	3	2	2	1	1	1	1862	PC,Con=1488,Disc=374
4	3	3	3	3	3	2	2	2	2	1	5000	PC,Con=4865,Disc=135
4	3	3	3	3	3	3	1	1	1	1	160	PC,Con=108,Disc=52
4	3	3	3	3	3	3	2	2	1	1	3141	PC,Con=2869,Disc=272
4	3	3	3	3	3	3	2	2	2	2	3784	PC,Con=3700,Disc=84
4	3	3	3	3	3	3	3	1	1	1	263	PC,Con=215,Disc=48
4	3	3	3	3	3	3	3	2	2	1	3579	PC,Con=3532,Disc=47
4	3	3	3	3	3	3	3	3	1	1	373	PC,Con=338,Disc=35
4	3	3	3	3	3	3	3	3	2	2	2273	PC,Con=2242,Disc=31
4	3	3	3	3	3	3	3	3	3	1	353	PC,Con=345,Disc=8
4	3	3	3	3	3	3	3	3	3	3	214	PC,Con=208,Disc=6
4	4	2	1	1	1	1	1	1	1	1	5	fD
4	4	2	2	2	1	1	1	1	1	1	36	PC,Con=10,Disc=26
4	4	2	2	2	2	2	1	1	1	1	114	PC,Con=53,Disc=61
4	4	2	2	2	2	2	2	2	1	1	145	PC,Con=93,Disc=52
4	4	2	2	2	2	2	2	2	2	2	47	PC,Con=30,Disc=17
4	4	3	2	1	1	1	1	1	1	1	20	PC,Con=8,Disc=12
4	4	3	2	2	2	1	1	1	1	1	227	PC,Con=119,Disc=108
4	4	3	2	2	2	2	2	1	1	1	748	PC,Con=542,Disc=206
4	4	3	2	2	2	2	2	2	2	1	632	PC,Con=563,Disc=69
4	4	3	3	2	1	1	1	1	1	1	91	PC,Con=46,Disc=45
4	4	3	3	2	2	2	1	1	1	1	1107	PC,Con=746,Disc=361
4	4	3	3	2	2	2	2	2	1	1	3016	PC,Con=2621,Disc=395
4	4	3	3	2	2	2	2	2	2	2	1214	PC,Con=1103,Disc=111
4	4	3	3	3	2	1	1	1	1	1	346	PC,Con=206,Disc=140
4	4	3	3	3	2	2	2	1	1	1	3814	PC,Con=3098,Disc=716
4	4	3	3	3	2	2	2	2	2	1	6779	PC,Con=6584,Disc=195
4	4	3	3	3	3	2	1	1	1	1	1099	PC,Con=791,Disc=308
4	4	3	3	3	3	2	2	2	1	1	9554	PC,Con=8780,Disc=774
4	4	3	3	3	3	2	2	2	2	2	7569	PC,Con=7380,Disc=189
4	4	3	3	3	3	3	2	1	1	1	2672	PC,Con=2261,Disc=411
4	4	3	3	3	3	3	2	2	2	1	15202	PC,Con=15090,Disc=112
4	4	3	3	3	3	3	3	2	1	1	5032	PC,Con=4703,Disc=329
4	4	3	3	3	3	3	3	2	2	2	12613	PC,Con=12524,Disc=89
4	4	3	3	3	3	3	3	3	2	1	6322	PC,Con=6292,Disc=30
4	4	3	3	3	3	3	3	3	3	2	4337	PC,Con=4311,Disc=26
4	4	4	1	1	1	1	1	1	1	1	2	PC,Con=1,Disc=1
4	4	4	2	2	1	1	1	1	1	1	27	PC,Con=15,Disc=12
4	4	4	2	2	2	2	1	1	1	1	163	PC,Con=108,Disc=55
4	4	4	2	2	2	2	2	2	1	1	310	PC,Con=256,Disc=54
4	4	4	2	2	2	2	2	2	2	2	111	PC,Con=95,Disc=16
4	4	4	3	1	1	1	1	1	1	1	7	PC,Con=4,Disc=3
4	4	4	3	2	2	1	1	1	1	1	218	PC,Con=142,Disc=76
4	4	4	3	2	2	2	2	1	1	1	1346	PC,Con=1101,Disc=245
4	4	4	3	2	2	2	2	2	2	1	1726	PC,Con=1662,Disc=64
4	4	4	3	3	1	1	1	1	1	1	41	PC,Con=22,Disc=19
4	4	4	3	3	2	2	1	1	1	1	1316	PC,Con=970,Disc=346
4	4	4	3	3	2	2	2	2	1	1	6393	PC,Con=5862,Disc=531
4	4	4	3	3	2	2	2	2	2	2	3673	PC,Con=3546,Disc=127
4	4	4	3	3	3	1	1	1	1	1	170	PC,Con=109,Disc=61
4	4	4	3	3	3	2	2	1	1	1	5299	PC,Con=4508,Disc=791
4	4	4	3	3	3	2	2	2	2	1	16618	PC,Con=16466,Disc=152
4	4	4	3	3	3	3	1	1	1	1	592	PC,Con=447,Disc=145
4	4	4	3	3	3	3	2	2	1	1	14936	PC,Con=14030,Disc=906
4	4	4	3	3	3	3	2	2	2	2	20378	PC,Con=20221,Disc=157
4	4	4	3	3	3	3	3	1	1	1	1552	PC,Con=1346,Disc=206
4	4	4	3	3	3	3	3	2	2	1	26436	PC,Con=26385,Disc=51
4	4	4	3	3	3	3	3	3	1	1	3202	PC,Con=3016,Disc=186
4	4	4	3	3	3	3	3	3	2	2	23808	PC,Con=23760,Disc=48
4	4	4	3	3	3	3	3	3	3	1	4329	PC,Con=4315,Disc=14
4	4	4	3	3	3	3	3	3	3	3	3247	PC,Con=3231,Disc=16
4	4	4	4	2	1	1	1	1	1	1	14	PC,Con=8,Disc=6
4	4	4	4	2	2	2	1	1	1	1	177	PC,Con=129,Disc=48
4	4	4	4	2	2	2	2	2	1	1	544	PC,Con=480,Disc=64
4	4	4	4	2	2	2	2	2	2	2	270	PC,Con=250,Disc=20
4	4	4	4	3	2	1	1	1	1	1	139	PC,Con=93,Disc=46
4	4	4	4	3	2	2	2	1	1	1	1777	PC,Con=1505,Disc=272
4	4	4	4	3	2	2	2	2	2	1	3617	PC,Con=3561,Disc=56
4	4	4	4	3	3	2	1	1	1	1	975	PC,Con=744,Disc=231
4	4	4	4	3	3	2	2	2	1	1	9738	PC,Con=9100,Disc=638
4	4	4	4	3	3	2	2	2	2	2	8684	PC,Con=8558,Disc=126
4	4	4	4	3	3	3	2	1	1	1	4358	PC,Con=3797,Disc=561
4	4	4	4	3	3	3	2	2	2	1	28329	PC,Con=28253,Disc=76
4	4	4	4	3	3	3	3	2	1	1	13511	PC,Con=12813,Disc=698
4	4	4	4	3	3	3	3	2	2	2	38017	PC,Con=37930,Disc=87
4	4	4	4	3	3	3	3	3	2	1	26136	PC,Con=26117,Disc=19
4	4	4	4	3	3	3	3	3	3	2	25411	PC,Con=25387,Disc=24
4	4	4	4	4	1	1	1	1	1	1	8	PC,Con=4,Disc=4
4	4	4	4	4	2	2	1	1	1	1	161	PC,Con=115,Disc=46
4	4	4	4	4	2	2	2	2	1	1	794	PC,Con=715,Disc=79
4	4	4	4	4	2	2	2	2	2	2	532	PC,Con=510,Disc=22
4	4	4	4	4	3	1	1	1	1	1	57	PC,Con=36,Disc=21
4	4	4	4	4	3	2	2	1	1	1	1760	PC,Con=1513,Disc=247
4	4	4	4	4	3	2	2	2	2	1	6022	PC,Con=5980,Disc=42
4	4	4	4	4	3	3	1	1	1	1	390	PC,Con=300,Disc=90
4	4	4	4	4	3	3	2	2	1	1	10524	PC,Con=9935,Disc=589
4	4	4	4	4	3	3	2	2	2	2	15828	PC,Con=15741,Disc=87
4	4	4	4	4	3	3	3	1	1	1	1749	PC,Con=1543,Disc=206
4	4	4	4	4	3	3	3	2	2	1	33260	PC,Con=33238,Disc=22
4	4	4	4	4	3	3	3	3	1	1	5802	PC,Con=5512,Disc=290
4	4	4	4	4	3	3	3	3	2	2	48244	PC,Con=48217,Disc=27
4	4	4	4	4	3	3	3	3	3	1	11865	PC,Con=11856,Disc=9
4	4	4	4	4	3	3	3	3	3	3	12472	PC,Con=12458,Disc=14
4	4	4	4	4	4	2	1	1	1	1	101	PC,Con=73,Disc=28
4	4	4	4	4	4	2	2	2	1	1	928	PC,Con=850,Disc=78
4	4	4	4	4	4	2	2	2	2	2	912	PC,Con=893,Disc=19
4	4	4	4	4	4	3	2	1	1	1	1135	PC,Con=993,Disc=142
4	4	4	4	4	4	3	2	2	2	1	7739	PC,Con=7719,Disc=20
4	4	4	4	4	4	3	3	2	1	1	7214	PC,Con=6855,Disc=359
4	4	4	4	4	4	3	3	2	2	2	21920	PC,Con=21879,Disc=41
4	4	4	4	4	4	3	3	3	2	1	24482	PC,Con=24474,Disc=8
4	4	4	4	4	4	3	3	3	3	2	37934	PC,Con=37922,Disc=12
4	4	4	4	4	4	4	1	1	1	1	43	PC,Con=31,Disc=12
4	4	4	4	4	4	4	2	2	1	1	829	PC,Con=768,Disc=61
4	4	4	4	4	4	4	2	2	2	2	1314	PC,Con=1301,Disc=13
4	4	4	4	4	4	4	3	1	1	1	382	PC,Con=336,Disc=46
4	4	4	4	4	4	4	3	2	2	1	7250	PC,Con=7245,Disc=5
4	4	4	4	4	4	4	3	3	1	1	2522	PC,Con=2395,Disc=127
4	4	4	4	4	4	4	3	3	2	2	22000	PC,Con=21990,Disc=10
4	4	4	4	4	4	4	3	3	3	1	8792	PC,Con=8788,Disc=4
4	4	4	4	4	4	4	3	3	3	3	14577	PC,Con=14569,Disc=8
4	4	4	4	4	4	4	4	2	1	1	477	PC,Con=443,Disc=34
4	4	4	4	4	4	4	4	2	2	2	1479	PC,Con=1471,Disc=8
4	4	4	4	4	4	4	4	3	2	1	4409	PC,Con=4408,Disc=1
4	4	4	4	4	4	4	4	3	3	2	14189	PC,Con=14184,Disc=5
4	4	4	4	4	4	4	4	4	1	1	170	PC,Con=154,Disc=16
4	4	4	4	4	4	4	4	4	2	2	1285	PC,Con=1284,Disc=1
4	4	4	4	4	4	4	4	4	3	1	1373	PC,Con=1372,Disc=1
4	4	4	4	4	4	4	4	4	3	3	4724	PC,Con=4721,Disc=3
4	4	4	4	4	4	4	4	4	4	2	720	PC,Con=719,Disc=1
4	4	4	4	4	4	4	4	4	4	4	266	PC,Con=265,Disc=1
5	2	1	1	1	1	1	1	1	1	1	2	fD
5	2	2	2	1	1	1	1	1	1	1	11	fD
5	2	2	2	2	2	1	1	1	1	1	29	PC,Con=7,Disc=22
5	2	2	2	2	2	2	2	1	1	1	37	PC,Con=16,Disc=21
5	2	2	2	2	2	2	2	2	2	1	19	PC,Con=12,Disc=7
5	3	2	1	1	1	1	1	1	1	1	7	fD
5	3	2	2	2	1	1	1	1	1	1	53	PC,Con=17,Disc=36
5	3	2	2	2	2	2	1	1	1	1	156	PC,Con=84,Disc=72
5	3	2	2	2	2	2	2	2	1	1	183	PC,Con=135,Disc=48
5	3	2	2	2	2	2	2	2	2	2	47	PC,Con=36,Disc=11
5	3	3	2	1	1	1	1	1	1	1	20	PC,Con=8,Disc=12
5	3	3	2	2	2	1	1	1	1	1	195	PC,Con=110,Disc=85
5	3	3	2	2	2	2	2	1	1	1	583	PC,Con=431,Disc=152
5	3	3	2	2	2	2	2	2	2	1	486	PC,Con=440,Disc=46
5	3	3	3	2	1	1	1	1	1	1	57	PC,Con=30,Disc=27
5	3	3	3	2	2	2	1	1	1	1	591	PC,Con=415,Disc=176
5	3	3	3	2	2	2	2	2	1	1	1519	PC,Con=1336,Disc=183
5	3	3	3	2	2	2	2	2	2	2	606	PC,Con=560,Disc=46
5	3	3	3	3	2	1	1	1	1	1	156	PC,Con=97,Disc=59
5	3	3	3	3	2	2	2	1	1	1	1499	PC,Con=1224,Disc=275
5	3	3	3	3	2	2	2	2	2	1	2603	PC,Con=2529,Disc=74
5	3	3	3	3	3	2	1	1	1	1	364	PC,Con=268,Disc=96
5	3	3	3	3	3	2	2	2	1	1	2918	PC,Con=2683,Disc=235
5	3	3	3	3	3	2	2	2	2	2	2323	PC,Con=2266,Disc=57
5	3	3	3	3	3	3	2	1	1	1	724	PC,Con=611,Disc=113
5	3	3	3	3	3	3	2	2	2	1	3892	PC,Con=3858,Disc=34
5	3	3	3	3	3	3	3	2	1	1	1144	PC,Con=1066,Disc=78
5	3	3	3	3	3	3	3	2	2	2	2797	PC,Con=2773,Disc=24
5	3	3	3	3	3	3	3	3	2	1	1266	PC,Con=1258,Disc=8
5	3	3	3	3	3	3	3	3	3	2	783	PC,Con=777,Disc=6
5	4	1	1	1	1	1	1	1	1	1	2	fD
5	4	2	2	1	1	1	1	1	1	1	18	PC,Con=8,Disc=10
5	4	2	2	2	2	1	1	1	1	1	87	PC,Con=49,Disc=38
5	4	2	2	2	2	2	2	1	1	1	182	PC,Con=129,Disc=53
5	4	2	2	2	2	2	2	2	2	1	123	PC,Con=106,Disc=17
5	4	3	1	1	1	1	1	1	1	1	4	PC,Con=3,Disc=1
5	4	3	2	2	1	1	1	1	1	1	101	PC,Con=65,Disc=36
5	4	3	2	2	2	2	1	1	1	1	617	PC,Con=453,Disc=164
5	4	3	2	2	2	2	2	2	1	1	1158	PC,Con=1022,Disc=136
5	4	3	2	2	2	2	2	2	2	2	373	PC,Con=342,Disc=31
5	4	3	3	1	1	1	1	1	1	1	14	PC,Con=9,Disc=5
5	4	3	3	2	2	1	1	1	1	1	481	PC,Con=340,Disc=141
5	4	3	3	2	2	2	2	1	1	1	2852	PC,Con=2393,Disc=459
5	4	3	3	2	2	2	2	2	2	1	3666	PC,Con=3561,Disc=105
5	4	3	3	3	1	1	1	1	1	1	58	PC,Con=35,Disc=23
5	4	3	3	3	2	2	1	1	1	1	1876	PC,Con=1458,Disc=418
5	4	3	3	3	2	2	2	2	1	1	8969	PC,Con=8333,Disc=636
5	4	3	3	3	2	2	2	2	2	2	5175	PC,Con=5046,Disc=129
5	4	3	3	3	3	1	1	1	1	1	189	PC,Con=133,Disc=56
5	4	3	3	3	3	2	2	1	1	1	5700	PC,Con=4929,Disc=771
5	4	3	3	3	3	2	2	2	2	1	17841	PC,Con=17709,Disc=132
5	4	3	3	3	3	3	1	1	1	1	507	PC,Con=402,Disc=105
5	4	3	3	3	3	3	2	2	1	1	12782	PC,Con=12079,Disc=703
5	4	3	3	3	3	3	2	2	2	2	17592	PC,Con=17484,Disc=108
5	4	3	3	3	3	3	3	1	1	1	1146	PC,Con=1005,Disc=141
5	4	3	3	3	3	3	3	2	2	1	19179	PC,Con=19148,Disc=31
5	4	3	3	3	3	3	3	3	1	1	2007	PC,Con=1904,Disc=103
5	4	3	3	3	3	3	3	3	2	2	14919	PC,Con=14892,Disc=27
5	4	3	3	3	3	3	3	3	3	1	2437	PC,Con=2429,Disc=8
5	4	3	3	3	3	3	3	3	3	3	1602	PC,Con=1596,Disc=6
5	4	4	2	1	1	1	1	1	1	1	9	PC,Con=7,Disc=2
5	4	4	2	2	2	1	1	1	1	1	126	PC,Con=91,Disc=35
5	4	4	2	2	2	2	2	1	1	1	479	PC,Con=400,Disc=79
5	4	4	2	2	2	2	2	2	2	1	473	PC,Con=455,Disc=18
5	4	4	3	2	1	1	1	1	1	1	75	PC,Con=55,Disc=20
5	4	4	3	2	2	2	1	1	1	1	1176	PC,Con=945,Disc=231
5	4	4	3	2	2	2	2	2	1	1	3826	PC,Con=3551,Disc=275
5	4	4	3	2	2	2	2	2	2	2	1744	PC,Con=1687,Disc=57
5	4	4	3	3	2	1	1	1	1	1	521	PC,Con=384,Disc=137
5	4	4	3	3	2	2	2	1	1	1	6922	PC,Con=6034,Disc=888
5	4	4	3	3	2	2	2	2	2	1	14517	PC,Con=14372,Disc=145
5	4	4	3	3	3	2	1	1	1	1	2506	PC,Con=2019,Disc=487
5	4	4	3	3	3	2	2	2	1	1	25834	PC,Con=24421,Disc=1413
5	4	4	3	3	3	2	2	2	2	2	23434	PC,Con=23212,Disc=222
5	4	4	3	3	3	3	2	1	1	1	8814	PC,Con=7797,Disc=1017
5	4	4	3	3	3	3	2	2	2	1	58367	PC,Con=58261,Disc=106
5	4	4	3	3	3	3	3	2	1	1	22260	PC,Con=21223,Disc=1037
5	4	4	3	3	3	3	3	2	2	2	63588	PC,Con=63488,Disc=100
5	4	4	3	3	3	3	3	3	2	1	36836	PC,Con=36817,Disc=19
5	4	4	3	3	3	3	3	3	3	2	31074	PC,Con=31049,Disc=25
5	4	4	4	1	1	1	1	1	1	1	3	PC,Con=2,Disc=1
5	4	4	4	2	2	1	1	1	1	1	117	PC,Con=90,Disc=27
5	4	4	4	2	2	2	2	1	1	1	858	PC,Con=749,Disc=109
5	4	4	4	2	2	2	2	2	2	1	1299	PC,Con=1280,Disc=19
5	4	4	4	3	1	1	1	1	1	1	33	PC,Con=23,Disc=10
5	4	4	4	3	2	2	1	1	1	1	1491	PC,Con=1215,Disc=276
5	4	4	4	3	2	2	2	2	1	1	8675	PC,Con=8188,Disc=487
5	4	4	4	3	2	2	2	2	2	2	5740	PC,Con=5655,Disc=85
5	4	4	4	3	3	1	1	1	1	1	272	PC,Con=201,Disc=71
5	4	4	4	3	3	2	2	1	1	1	10497	PC,Con=9302,Disc=1195
5	4	4	4	3	3	2	2	2	2	1	38376	PC,Con=38240,Disc=136
5	4	4	4	3	3	3	1	1	1	1	1426	PC,Con=1171,Disc=255
5	4	4	4	3	3	3	2	2	1	1	44353	PC,Con=42313,Disc=2040
5	4	4	4	3	3	3	2	2	2	2	69096	PC,Con=68881,Disc=215
5	4	4	4	3	3	3	3	1	1	1	5502	PC,Con=4932,Disc=570
5	4	4	4	3	3	3	3	2	2	1	110918	PC,Con=110891,Disc=27
5	4	4	4	3	3	3	3	3	1	1	15143	PC,Con=14513,Disc=630
5	4	4	4	3	3	3	3	3	2	2	131341	PC,Con=131311,Disc=30
5	4	4	4	3	3	3	3	3	3	1	27084	PC,Con=27073,Disc=11
5	4	4	4	3	3	3	3	3	3	3	24503	PC,Con=24489,Disc=14
5	4	4	4	4	2	1	1	1	1	1	91	PC,Con=64,Disc=27
5	4	4	4	4	2	2	2	1	1	1	1273	PC,Con=1106,Disc=167
5	4	4	4	4	2	2	2	2	2	1	2938	PC,Con=2909,Disc=29
5	4	4	4	4	3	2	1	1	1	1	1283	PC,Con=1039,Disc=244
5	4	4	4	4	3	2	2	2	1	1	14772	PC,Con=14029,Disc=743
5	4	4	4	4	3	2	2	2	2	2	14829	PC,Con=14721,Disc=108
5	4	4	4	4	3	3	2	1	1	1	9739	PC,Con=8707,Disc=1032
5	4	4	4	4	3	3	2	2	2	1	72269	PC,Con=72191,Disc=78
5	4	4	4	4	3	3	3	2	1	1	44651	PC,Con=42796,Disc=1855
5	4	4	4	4	3	3	3	2	2	2	141542	PC,Con=141428,Disc=114
5	4	4	4	4	3	3	3	3	2	1	120666	PC,Con=120657,Disc=9
5	4	4	4	4	3	3	3	3	3	2	153209	PC,Con=153192,Disc=17
5	4	4	4	4	4	1	1	1	1	1	48	PC,Con=32,Disc=16
5	4	4	4	4	4	2	2	1	1	1	1438	PC,Con=1264,Disc=174
5	4	4	4	4	4	2	2	2	2	1	5391	PC,Con=5369,Disc=22
5	4	4	4	4	4	3	1	1	1	1	557	PC,Con=457,Disc=100
5	4	4	4	4	4	3	2	2	1	1	17837	PC,Con=17043,Disc=794
5	4	4	4	4	4	3	2	2	2	2	29842	PC,Con=29763,Disc=79
5	4	4	4	4	4	3	3	1	1	1	4302	PC,Con=3878,Disc=424
5	4	4	4	4	4	3	3	2	2	1	93802	PC,Con=93792,Disc=10
5	4	4	4	4	4	3	3	3	1	1	20752	PC,Con=19949,Disc=803
5	4	4	4	4	4	3	3	3	2	2	196640	PC,Con=196630,Disc=10
5	4	4	4	4	4	3	3	3	3	1	59443	PC,Con=59437,Disc=6
5	4	4	4	4	4	3	3	3	3	3	80025	PC,Con=80016,Disc=9
5	4	4	4	4	4	4	2	1	1	1	1031	PC,Con=918,Disc=113
5	4	4	4	4	4	4	2	2	2	1	7630	PC,Con=7620,Disc=10
5	4	4	4	4	4	4	3	2	1	1	13549	PC,Con=13001,Disc=548
5	4	4	4	4	4	4	3	2	2	2	45414	PC,Con=45383,Disc=31
5	4	4	4	4	4	4	3	3	2	1	75845	PC,Con=75843,Disc=2
5	4	4	4	4	4	4	3	3	3	2	168731	PC,Con=168727,Disc=4
5	4	4	4	4	4	4	4	1	1	1	381	PC,Con=341,Disc=40
5	4	4	4	4	4	4	4	2	2	1	7797	fc
5	4	4	4	4	4	4	4	3	1	1	5012	PC,Con=4820,Disc=192
5	4	4	4	4	4	4	4	3	2	2	49433	PC,Con=49432,Disc=1
5	4	4	4	4	4	4	4	3	3	1	29373	PC,Con=29371,Disc=2
5	4	4	4	4	4	4	4	3	3	3	68680	PC,Con=68677,Disc=3
5	4	4	4	4	4	4	4	4	2	1	5143	fc
5	4	4	4	4	4	4	4	4	3	2	34526	PC,Con=34525,Disc=1
5	4	4	4	4	4	4	4	4	4	1	1727	PC,Con=1726,Disc=1
5	4	4	4	4	4	4	4	4	4	3	11865	PC,Con=11864,Disc=1
5	5	2	1	1	1	1	1	1	1	1	3	PC,Con=2,Disc=1
5	5	2	2	2	1	1	1	1	1	1	17	PC,Con=11,Disc=6
5	5	2	2	2	2	2	1	1	1	1	59	PC,Con=38,Disc=21
5	5	2	2	2	2	2	2	2	1	1	86	PC,Con=65,Disc=21
5	5	2	2	2	2	2	2	2	2	2	33	PC,Con=26,Disc=7
5	5	3	2	1	1	1	1	1	1	1	9	PC,Con=7,Disc=2
5	5	3	2	2	2	1	1	1	1	1	95	PC,Con=72,Disc=23
5	5	3	2	2	2	2	2	1	1	1	358	PC,Con=296,Disc=62
5	5	3	2	2	2	2	2	2	2	1	363	PC,Con=346,Disc=17
5	5	3	3	2	1	1	1	1	1	1	38	PC,Con=28,Disc=10
5	5	3	3	2	2	2	1	1	1	1	479	PC,Con=381,Disc=98
5	5	3	3	2	2	2	2	2	1	1	1509	PC,Con=1378,Disc=131
5	5	3	3	2	2	2	2	2	2	2	745	PC,Con=712,Disc=33
5	5	3	3	3	2	1	1	1	1	1	147	PC,Con=112,Disc=35
5	5	3	3	3	2	2	2	1	1	1	1763	PC,Con=1538,Disc=225
5	5	3	3	3	2	2	2	2	2	1	3679	PC,Con=3637,Disc=42
5	5	3	3	3	3	2	1	1	1	1	518	PC,Con=416,Disc=102
5	5	3	3	3	3	2	2	2	1	1	4928	PC,Con=4627,Disc=301
5	5	3	3	3	3	2	2	2	2	2	4616	PC,Con=4556,Disc=60
5	5	3	3	3	3	3	2	1	1	1	1391	PC,Con=1225,Disc=166
5	5	3	3	3	3	3	2	2	2	1	8796	PC,Con=8771,Disc=25
5	5	3	3	3	3	3	3	2	1	1	2929	PC,Con=2772,Disc=157
5	5	3	3	3	3	3	3	2	2	2	8256	PC,Con=8229,Disc=27
5	5	3	3	3	3	3	3	3	2	1	4103	PC,Con=4099,Disc=4
5	5	3	3	3	3	3	3	3	3	2	3153	PC,Con=3146,Disc=7
5	5	4	1	1	1	1	1	1	1	1	1	fc
5	5	4	2	2	1	1	1	1	1	1	23	PC,Con=19,Disc=4
5	5	4	2	2	2	2	1	1	1	1	182	PC,Con=150,Disc=32
5	5	4	2	2	2	2	2	2	1	1	417	PC,Con=382,Disc=35
5	5	4	2	2	2	2	2	2	2	2	170	PC,Con=162,Disc=8
5	5	4	3	1	1	1	1	1	1	1	5	PC,Con=4,Disc=1
5	5	4	3	2	2	1	1	1	1	1	213	PC,Con=175,Disc=38
5	5	4	3	2	2	2	2	1	1	1	1663	PC,Con=1482,Disc=181
5	5	4	3	2	2	2	2	2	2	1	2628	PC,Con=2601,Disc=27
5	5	4	3	3	1	1	1	1	1	1	37	PC,Con=28,Disc=9
5	5	4	3	3	2	2	1	1	1	1	1521	PC,Con=1273,Disc=248
5	5	4	3	3	2	2	2	2	1	1	8943	PC,Con=8469,Disc=474
5	5	4	3	3	2	2	2	2	2	2	6164	PC,Con=6085,Disc=79
5	5	4	3	3	3	1	1	1	1	1	188	PC,Con=147,Disc=41
5	5	4	3	3	3	2	2	1	1	1	7195	PC,Con=6439,Disc=756
5	5	4	3	3	3	2	2	2	2	1	26760	PC,Con=26676,Disc=84
5	5	4	3	3	3	3	1	1	1	1	779	PC,Con=645,Disc=134
5	5	4	3	3	3	3	2	2	1	1	23327	PC,Con=22272,Disc=1055
