4	4	2	2	1	1	1	1	1	1	12	PC,Con=5,Disc=7
4	4	2	2	2	2	1	1	1	1	49	PC,Con=26,Disc=23
4	4	2	2	2	2	2	2	1	1	75	PC,Con=53,Disc=22
4	4	2	2	2	2	2	2	2	2	29	PC,Con=21,Disc=8
4	4	3	1	1	1	1	1	1	1	3	PC,Con=2,Disc=1
4	4	3	2	2	1	1	1	1	1	56	PC,Con=35,Disc=21
4	4	3	2	2	2	2	1	1	1	266	PC,Con=206,Disc=60
4	4	3	2	2	2	2	2	2	1	286	PC,Con=268,Disc=18
4	4	3	3	1	1	1	1	1	1	10	PC,Con=6,Disc=4
4	4	3	3	2	2	1	1	1	1	248	PC,Con=176,Disc=72
4	4	3	3	2	2	2	2	1	1	988	PC,Con=879,Disc=109
4	4	3	3	2	2	2	2	2	2	522	PC,Con=492,Disc=30
4	4	3	3	3	1	1	1	1	1	34	PC,Con=20,Disc=14
4	4	3	3	3	2	2	1	1	1	780	PC,Con=643,Disc=137
4	4	3	3	3	2	2	2	2	1	2058	PC,Con=2027,Disc=31
4	4	3	3	3	3	1	1	1	1	100	PC,Con=71,Disc=29
4	4	3	3	3	3	2	2	1	1	1844	PC,Con=1699,Disc=145
4	4	3	3	3	3	2	2	2	2	2220	PC,Con=2187,Disc=33
4	4	3	3	3	3	3	1	1	1	204	PC,Con=172,Disc=32
4	4	3	3	3	3	3	2	2	1	2723	PC,Con=2713,Disc=10
4	4	3	3	3	3	3	3	1	1	366	PC,Con=336,Disc=30
4	4	3	3	3	3	3	3	2	2	2206	PC,Con=2196,Disc=10
4	4	3	3	3	3	3	3	3	1	412	PC,Con=409,Disc=3
4	4	3	3	3	3	3	3	3	3	302	PC,Con=298,Disc=4
4	4	4	2	1	1	1	1	1	1	4	PC,Con=3,Disc=1
4	4	4	2	2	2	1	1	1	1	45	PC,Con=32,Disc=13
4	4	4	2	2	2	2	2	1	1	116	PC,Con=100,Disc=16
4	4	4	2	2	2	2	2	2	2	52	PC,Con=47,Disc=5
4	4	4	3	2	1	1	1	1	1	30	PC,Con=21,Disc=9
4	4	4	3	2	2	2	1	1	1	333	PC,Con=280,Disc=53
4	4	4	3	2	2	2	2	2	1	594	PC,Con=583,Disc=11
4	4	4	3	3	2	1	1	1	1	177	PC,Con=131,Disc=46
4	4	4	3	3	2	2	2	1	1	1500	PC,Con=1384,Disc=116
4	4	4	3	3	2	2	2	2	2	1209	PC,Con=1183,Disc=26
4	4	4	3	3	3	2	1	1	1	669	PC,Con=571,Disc=98
4	4	4	3	3	3	2	2	2	1	3698	PC,Con=3682,Disc=16
4	4	4	3	3	3	3	2	1	1	1766	PC,Con=1658,Disc=108
4	4	4	3	3	3	3	2	2	2	4363	PC,Con=4344,Disc=19
4	4	4	3	3	3	3	3	2	1	2938	PC,Con=2935,Disc=3
4	4	4	3	3	3	3	3	3	2	2552	PC,Con=2547,Disc=5
4	4	4	4	1	1	1	1	1	1	2	PC,Con=1,Disc=1
4	4	4	4	2	2	1	1	1	1	36	PC,Con=27,Disc=9
4	4	4	4	2	2	2	2	1	1	161	PC,Con=143,Disc=18
4	4	4	4	2	2	2	2	2	2	109	PC,Con=104,Disc=5
4	4	4	4	3	1	1	1	1	1	12	PC,Con=8,Disc=4
4	4	4	4	3	2	2	1	1	1	316	PC,Con=268,Disc=48
4	4	4	4	3	2	2	2	2	1	965	PC,Con=957,Disc=8
4	4	4	4	3	3	1	1	1	1	78	PC,Con=57,Disc=21
4	4	4	4	3	3	2	2	1	1	1652	PC,Con=1541,Disc=111
4	4	4	4	3	3	2	2	2	2	2261	PC,Con=2243,Disc=18
4	4	4	4	3	3	3	1	1	1	286	PC,Con=247,Disc=39
4	4	4	4	3	3	3	2	2	1	4473	PC,Con=4469,Disc=4
4	4	4	4	3	3	3	3	1	1	823	PC,Con=773,Disc=50
4	4	4	4	3	3	3	3	2	2	5837	PC,Con=5832,Disc=5
4	4	4	4	3	3	3	3	3	1	1441	PC,Con=1439,Disc=2
4	4	4	4	3	3	3	3	3	3	1407	PC,Con=1404,Disc=3
4	4	4	4	4	2	1	1	1	1	23	PC,Con=15,Disc=8
4	4	4	4	4	2	2	2	1	1	180	PC,Con=159,Disc=21
4	4	4	4	4	2	2	2	2	2	167	PC,Con=161,Disc=6
4	4	4	4	4	3	2	1	1	1	211	PC,Con=179,Disc=32
4	4	4	4	4	3	2	2	2	1	1230	PC,Con=1224,Disc=6
4	4	4	4	4	3	3	2	1	1	1144	PC,Con=1075,Disc=69
4	4	4	4	4	3	3	2	2	2	3100	PC,Con=3089,Disc=11
4	4	4	4	4	3	3	3	2	1	3350	PC,Con=3349,Disc=1
4	4	4	4	4	3	3	3	3	2	4678	PC,Con=4675,Disc=3
4	4	4	4	4	4	1	1	1	1	13	PC,Con=8,Disc=5
4	4	4	4	4	4	2	2	1	1	167	PC,Con=150,Disc=17
4	4	4	4	4	4	2	2	2	2	243	PC,Con=239,Disc=4
4	4	4	4	4	4	3	1	1	1	78	PC,Con=67,Disc=11
4	4	4	4	4	4	3	2	2	1	1159	PC,Con=1157,Disc=2
4	4	4	4	4	4	3	3	1	1	427	PC,Con=399,Disc=28
4	4	4	4	4	4	3	3	2	2	3158	PC,Con=3156,Disc=2
4	4	4	4	4	4	3	3	3	1	1247	PC,Con=1246,Disc=1
4	4	4	4	4	4	3	3	3	3	1918	PC,Con=1915,Disc=3
4	4	4	4	4	4	4	2	1	1	96	PC,Con=87,Disc=9
4	4	4	4	4	4	4	2	2	2	261	PC,Con=258,Disc=3
4	4	4	4	4	4	4	3	2	1	703	fc
4	4	4	4	4	4	4	3	3	2	2024	PC,Con=2023,Disc=1
4	4	4	4	4	4	4	4	1	1	41	PC,Con=35,Disc=6
4	4	4	4	4	4	4	4	2	2	235	fc
4	4	4	4	4	4	4	4	3	1	226	fc
4	4	4	4	4	4	4	4	3	3	720	PC,Con=719,Disc=1
4	4	4	4	4	4	4	4	4	2	126	fc
4	4	4	4	4	4	4	4	4	4	60	PC,Con=59,Disc=1
5	1	1	1	1	1	1	1	1	1	1	fD
5	2	2	1	1	1	1	1	1	1	5	fD
5	2	2	2	2	1	1	1	1	1	15	PC,Con=5,Disc=10
5	2	2	2	2	2	2	1	1	1	21	PC,Con=11,Disc=10
5	2	2	2	2	2	2	2	2	1	12	PC,Con=9,Disc=3
5	3	1	1	1	1	1	1	1	1	2	fD
5	3	2	2	1	1	1	1	1	1	18	PC,Con=8,Disc=10
5	3	2	2	2	2	1	1	1	1	64	PC,Con=41,Disc=23
5	3	2	2	2	2	2	2	1	1	90	PC,Con=73,Disc=17
5	3	2	2	2	2	2	2	2	2	27	PC,Con=23,Disc=4
5	3	3	1	1	1	1	1	1	1	3	PC,Con=2,Disc=1
5	3	3	2	2	1	1	1	1	1	52	PC,Con=34,Disc=18
5	3	3	2	2	2	2	1	1	1	207	PC,Con=165,Disc=42
5	3	3	2	2	2	2	2	2	1	216	PC,Con=206,Disc=10
5	3	3	3	1	1	1	1	1	1	7	PC,Con=4,Disc=3
5	3	3	3	2	2	1	1	1	1	135	PC,Con=101,Disc=34
5	3	3	3	2	2	2	2	1	1	489	PC,Con=441,Disc=48
5	3	3	3	2	2	2	2	2	2	254	PC,Con=243,Disc=11
5	3	3	3	3	1	1	1	1	1	19	PC,Con=11,Disc=8
5	3	3	3	3	2	2	1	1	1	313	PC,Con=260,Disc=53
5	3	3	3	3	2	2	2	2	1	785	PC,Con=774,Disc=11
5	3	3	3	3	3	1	1	1	1	36	PC,Con=26,Disc=10
5	3	3	3	3	3	2	2	1	1	566	PC,Con=522,Disc=44
5	3	3	3	3	3	2	2	2	2	673	PC,Con=664,Disc=9
5	3	3	3	3	3	3	1	1	1	62	PC,Con=52,Disc=10
5	3	3	3	3	3	3	2	2	1	708	PC,Con=705,Disc=3
5	3	3	3	3	3	3	3	1	1	91	PC,Con=83,Disc=8
5	3	3	3	3	3	3	3	2	2	498	PC,Con=495,Disc=3
5	3	3	3	3	3	3	3	3	1	92	PC,Con=91,Disc=1
5	3	3	3	3	3	3	3	3	3	60	PC,Con=59,Disc=1
5	4	2	1	1	1	1	1	1	1	4	PC,Con=3,Disc=1
5	4	2	2	2	1	1	1	1	1	27	PC,Con=19,Disc=8
5	4	2	2	2	2	2	1	1	1	74	PC,Con=57,Disc=17
5	4	2	2	2	2	2	2	2	1	61	PC,Con=56,Disc=5
5	4	3	2	1	1	1	1	1	1	15	PC,Con=12,Disc=3
5	4	3	2	2	2	1	1	1	1	160	PC,Con=129,Disc=31
5	4	3	2	2	2	2	2	1	1	413	PC,Con=379,Disc=34
5	4	3	2	2	2	2	2	2	2	168	PC,Con=161,Disc=7
5	4	3	3	2	1	1	1	1	1	65	PC,Con=50,Disc=15
5	4	3	3	2	2	2	1	1	1	677	PC,Con=587,Disc=90
5	4	3	3	2	2	2	2	2	1	1219	PC,Con=1204,Disc=15
5	4	3	3	3	2	1	1	1	1	244	PC,Con=197,Disc=47
5	4	3	3	3	2	2	2	1	1	2021	PC,Con=1899,Disc=122
5	4	3	3	3	2	2	2	2	2	1645	PC,Con=1625,Disc=20
5	4	3	3	3	3	2	1	1	1	697	PC,Con=610,Disc=87
5	4	3	3	3	3	2	2	2	1	3853	PC,Con=3843,Disc=10
5	4	3	3	3	3	3	2	1	1	1472	PC,Con=1396,Disc=76
5	4	3	3	3	3	3	2	2	2	3662	PC,Con=3654,Disc=8
5	4	3	3	3	3	3	3	2	1	2105	PC,Con=2104,Disc=1
5	4	3	3	3	3	3	3	3	2	1579	PC,Con=1577,Disc=2
5	4	4	1	1	1	1	1	1	1	1	fc
5	4	4	2	2	1	1	1	1	1	23	PC,Con=19,Disc=4
5	4	4	2	2	2	2	1	1	1	136	PC,Con=120,Disc=16
5	4	4	2	2	2	2	2	2	1	179	PC,Con=177,Disc=2
5	4	4	3	1	1	1	1	1	1	5	PC,Con=4,Disc=1
5	4	4	3	2	2	1	1	1	1	193	PC,Con=163,Disc=30
5	4	4	3	2	2	2	2	1	1	991	PC,Con=934,Disc=57
5	4	4	3	2	2	2	2	2	2	616	PC,Con=607,Disc=9
5	4	4	3	3	1	1	1	1	1	37	PC,Con=28,Disc=9
5	4	4	3	3	2	2	1	1	1	1124	PC,Con=995,Disc=129
5	4	4	3	3	2	2	2	2	1	3646	PC,Con=3632,Disc=14
5	4	4	3	3	3	1	1	1	1	165	PC,Con=134,Disc=31
5	4	4	3	3	3	2	2	1	1	4055	PC,Con=3848,Disc=207
5	4	4	3	3	3	2	2	2	2	5739	PC,Con=5716,Disc=23
5	4	4	3	3	3	3	1	1	1	532	PC,Con=472,Disc=60
5	4	4	3	3	3	3	2	2	1	8824	PC,Con=8821,Disc=3
5	4	4	3	3	3	3	3	1	1	1255	PC,Con=1194,Disc=61
5	4	4	3	3	3	3	3	2	2	9343	PC,Con=9340,Disc=3
5	4	4	3	3	3	3	3	3	1	1963	PC,Con=1962,Disc=1
5	4	4	3	3	3	3	3	3	3	1621	PC,Con=1619,Disc=2
5	4	4	4	2	1	1	1	1	1	12	PC,Con=10,Disc=2
5	4	4	4	2	2	2	1	1	1	169	PC,Con=151,Disc=18
5	4	4	4	2	2	2	2	2	1	373	PC,Con=371,Disc=2
5	4	4	4	3	2	1	1	1	1	157	PC,Con=130,Disc=27
5	4	4	4	3	2	2	2	1	1	1670	PC,Con=1585,Disc=85
5	4	4	4	3	2	2	2	2	2	1596	PC,Con=1584,Disc=12
5	4	4	4	3	3	2	1	1	1	1088	PC,Con=971,Disc=117
5	4	4	4	3	3	2	2	2	1	7235	PC,Con=7227,Disc=8
5	4	4	4	3	3	3	2	1	1	4407	PC,Con=4212,Disc=195
5	4	4	4	3	3	3	2	2	2	12708	PC,Con=12696,Disc=12
5	4	4	4	3	3	3	3	2	1	10608	fc
5	4	4	4	3	3	3	3	3	2	12188	PC,Con=12187,Disc=1
5	4	4	4	4	1	1	1	1	1	8	PC,Con=5,Disc=3
5	4	4	4	4	2	2	1	1	1	201	PC,Con=172,Disc=29
5	4	4	4	4	2	2	2	2	1	687	PC,Con=682,Disc=5
5	4	4	4	4	3	1	1	1	1	82	PC,Con=65,Disc=17
5	4	4	4	4	3	2	2	1	1	2128	PC,Con=2021,Disc=107
5	4	4	4	4	3	2	2	2	2	3311	PC,Con=3299,Disc=12
5	4	4	4	4	3	3	1	1	1	533	PC,Con=476,Disc=57
5	4	4	4	4	3	3	2	2	1	9918	PC,Con=9916,Disc=2
5	4	4	4	4	3	3	3	1	1	2230	PC,Con=2134,Disc=96
5	4	4	4	4	3	3	3	2	2	18808	PC,Con=18807,Disc=1
5	4	4	4	4	3	3	3	3	1	5694	PC,Con=5693,Disc=1
5	4	4	4	4	3	3	3	3	3	6998	PC,Con=6997,Disc=1
5	4	4	4	4	4	2	1	1	1	158	PC,Con=138,Disc=20
5	4	4	4	4	4	2	2	2	1	988	PC,Con=986,Disc=2
5	4	4	4	4	4	3	2	1	1	1696	PC,Con=1620,Disc=76
5	4	4	4	4	4	3	2	2	2	5156	PC,Con=5151,Disc=5
5	4	4	4	4	4	3	3	2	1	8360	fc
5	4	4	4	4	4	3	3	3	2	16856	fc
5	4	4	4	4	4	4	1	1	1	65	PC,Con=57,Disc=8
5	4	4	4	4	4	4	2	2	1	1040	fc
5	4	4	4	4	4	4	3	1	1	664	PC,Con=635,Disc=29
5	4	4	4	4	4	4	3	2	2	5748	fc
5	4	4	4	4	4	4	3	3	1	3386	fc
5	4	4	4	4	4	4	3	3	3	7187	fc
5	4	4	4	4	4	4	4	2	1	692	fc
5	4	4	4	4	4	4	4	3	2	4063	fc
5	4	4	4	4	4	4	4	4	1	242	fc
5	4	4	4	4	4	4	4	4	3	1441	fc
5	5	1	1	1	1	1	1	1	1	1	fc
5	5	2	2	1	1	1	1	1	1	5	PC,Con=4,Disc=1
5	5	2	2	2	2	1	1	1	1	21	PC,Con=15,Disc=6
5	5	2	2	2	2	2	2	1	1	38	PC,Con=30,Disc=8
5	5	2	2	2	2	2	2	2	2	19	PC,Con=16,Disc=3
5	5	3	1	1	1	1	1	1	1	1	fc
5	5	3	2	2	1	1	1	1	1	17	PC,Con=15,Disc=2
5	5	3	2	2	2	2	1	1	1	100	PC,Con=86,Disc=14
5	5	3	2	2	2	2	2	2	1	136	PC,Con=133,Disc=3
5	5	3	3	1	1	1	1	1	1	4	PC,Con=3,Disc=1
5	5	3	3	2	2	1	1	1	1	83	PC,Con=69,Disc=14
5	5	3	3	2	2	2	2	1	1	398	PC,Con=368,Disc=30
5	5	3	3	2	2	2	2	2	2	272	PC,Con=265,Disc=7
5	5	3	3	3	1	1	1	1	1	12	PC,Con=10,Disc=2
5	5	3	3	3	2	2	1	1	1	289	PC,Con=256,Disc=33
5	5	3	3	3	2	2	2	2	1	917	PC,Con=913,Disc=4
5	5	3	3	3	3	1	1	1	1	41	PC,Con=33,Disc=8
5	5	3	3	3	3	2	2	1	1	796	PC,Con=746,Disc=50
5	5	3	3	3	3	2	2	2	2	1156	PC,Con=1147,Disc=9
5	5	3	3	3	3	3	1	1	1	93	PC,Con=81,Disc=12
5	5	3	3	3	3	3	2	2	1	1346	PC,Con=1345,Disc=1
5	5	3	3	3	3	3	3	1	1	192	PC,Con=179,Disc=13
5	5	3	3	3	3	3	3	2	2	1272	PC,Con=1270,Disc=2
5	5	3	3	3	3	3	3	3	1	240	fc
5	5	3	3	3	3	3	3	3	3	202	PC,Con=201,Disc=1
5	5	4	2	1	1	1	1	1	1	2	fc
5	5	4	2	2	2	1	1	1	1	35	PC,Con=31,Disc=4
5	5	4	2	2	2	2	2	1	1	121	PC,Con=114,Disc=7
5	5	4	2	2	2	2	2	2	2	66	PC,Con=65,Disc=1
5	5	4	3	2	1	1	1	1	1	19	PC,Con=17,Disc=2
5	5	4	3	2	2	2	1	1	1	300	PC,Con=275,Disc=25
5	5	4	3	2	2	2	2	2	1	714	PC,Con=712,Disc=2
5	5	4	3	3	2	1	1	1	1	150	PC,Con=129,Disc=21
5	5	4	3	3	2	2	2	1	1	1636	PC,Con=1559,Disc=77
5	5	4	3	3	2	2	2	2	2	1661	PC,Con=1651,Disc=10
5	5	4	3	3	3	2	1	1	1	714	PC,Con=644,Disc=70
5	5	4	3	3	3	2	2	2	1	4862	PC,Con=4857,Disc=5
5	5	4	3	3	3	3	2	1	1	2271	PC,Con=2170,Disc=101
5	5	4	3	3	3	3	2	2	2	6682	PC,Con=6674,Disc=8
5	5	4	3	3	3	3	3	2	1	4469	fc
5	5	4	3	3	3	3	3	3	2	4431	PC,Con=4430,Disc=1
5	5	4	4	1	1	1	1	1	1	1	fc
5	5	4	4	2	2	1	1	1	1	44	PC,Con=39,Disc=5
5	5	4	4	2	2	2	2	1	1	295	PC,Con=279,Disc=16
5	5	4	4	2	2	2	2	2	2	245	PC,Con=243,Disc=2
5	5	4	4	3	1	1	1	1	1	13	PC,Con=11,Disc=2
5	5	4	4	3	2	2	1	1	1	561	PC,Con=513,Disc=48
5	5	4	4	3	2	2	2	2	1	2298	PC,Con=2295,Disc=3
5	5	4	4	3	3	1	1	1	1	124	PC,Con=105,Disc=19
5	5	4	4	3	3	2	2	1	1	3748	PC,Con=3584,Disc=164
5	5	4	4	3	3	2	2	2	2	6347	PC,Con=6332,Disc=15
5	5	4	4	3	3	3	1	1	1	622	PC,Con=564,Disc=58
5	5	4	4	3	3	3	2	2	1	12514	PC,Con=12513,Disc=1
5	5	4	4	3	3	3	3	1	1	2185	PC,Con=2091,Disc=94
5	5	4	4	3	3	3	3	2	2	18931	PC,Con=18930,Disc=1
5	5	4	4	3	3	3	3	3	1	4606	fc
5	5	4	4	3	3	3	3	3	3	4987	PC,Con=4986,Disc=1
5	5	4	4	4	2	1	1	1	1	50	PC,Con=40,Disc=10
5	5	4	4	4	2	2	2	1	1	579	PC,Con=546,Disc=33
5	5	4	4	4	2	2	2	2	2	652	PC,Con=646,Disc=6
5	5	4	4	4	3	2	1	1	1	693	PC,Con=624,Disc=69
5	5	4	4	4	3	2	2	2	1	5323	PC,Con=5318,Disc=5
5	5	4	4	4	3	3	2	1	1	4798	PC,Con=4602,Disc=196
5	5	4	4	4	3	3	2	2	2	15814	PC,Con=15801,Disc=13
5	5	4	4	4	3	3	3	2	1	17205	fc
5	5	4	4	4	3	3	3	3	2	27583	PC,Con=27582,Disc=1
5	5	4	4	4	4	1	1	1	1	38	PC,Con=30,Disc=8
5	5	4	4	4	4	2	2	1	1	889	PC,Con=840,Disc=49
5	5	4	4	4	4	2	2	2	2	1535	PC,Con=1529,Disc=6
5	5	4	4	4	4	3	1	1	1	405	PC,Con=365,Disc=40
5	5	4	4	4	4	3	2	2	1	8406	PC,Con=8405,Disc=1
5	5	4	4	4	4	3	3	1	1	2816	PC,Con=2699,Disc=117
5	5	4	4	4	4	3	3	2	2	26379	PC,Con=26378,Disc=1
5	5	4	4	4	4	3	3	3	1	10350	fc
5	5	4	4	4	4	3	3	3	3	17570	PC,Con=17569,Disc=1
5	5	4	4	4	4	4	2	1	1	791	PC,Con=752,Disc=39
5	5	4	4	4	4	4	2	2	2	2608	PC,Con=2604,Disc=4
5	5	4	4	4	4	4	3	2	1	7945	fc
5	5	4	4	4	4	4	3	3	2	26146	fc
5	5	4	4	4	4	4	4	1	1	364	PC,Con=344,Disc=20
5	5	4	4	4	4	4	4	2	2	3226	fc
5	5	4	4	4	4	4	4	3	1	3534	fc
5	5	4	4	4	4	4	4	3	3	12292	fc
5	5	4	4	4	4	4	4	4	2	2453	fc
5	5	4	4	4	4	4	4	4	4	1010	fc
5	5	5	2	2	1	1	1	1	1	2	fc
5	5	5	2	2	2	2	1	1	1	17	PC,Con=16,Disc=1
5	5	5	2	2	2	2	2	2	1	30	fc
5	5	5	3	1	1	1	1	1	1	1	fc
5	5	5	3	2	2	1	1	1	1	19	PC,Con=17,Disc=2
5	5	5	3	2	2	2	2	1	1	129	PC,Con=123,Disc=6
5	5	5	3	2	2	2	2	2	2	112	PC,Con=111,Disc=1
5	5	5	3	3	1	1	1	1	1	5	PC,Con=4,Disc=1
5	5	5	3	3	2	2	1	1	1	139	PC,Con=127,Disc=12
5	5	5	3	3	2	2	2	2	1	554	PC,Con=553,Disc=1
5	5	5	3	3	3	1	1	1	1	25	PC,Con=20,Disc=5
5	5	5	3	3	3	2	2	1	1	606	PC,Con=576,Disc=30
5	5	5	3	3	3	2	2	2	2	1043	PC,Con=1039,Disc=4
5	5	5	3	3	3	3	1	1	1	94	PC,Con=83,Disc=11
5	5	5	3	3	3	3	2	2	1	1543	PC,Con=1542,Disc=1
5	5	5	3	3	3	3	3	1	1	245	PC,Con=231,Disc=14
5	5	5	3	3	3	3	3	2	2	1921	PC,Con=1920,Disc=1
5	5	5	3	3	3	3	3	3	1	420	fc
5	5	5	3	3	3	3	3	3	3	411	PC,Con=410,Disc=1
5	5	5	4	2	1	1	1	1	1	2	fc
5	5	5	4	2	2	2	1	1	1	48	PC,Con=45,Disc=3
5	5	5	4	2	2	2	2	2	1	151	fc
5	5	5	4	3	2	1	1	1	1	42	PC,Con=38,Disc=4
5	5	5	4	3	2	2	2	1	1	618	PC,Con=596,Disc=22
5	5	5	4	3	2	2	2	2	2	769	PC,Con=767,Disc=2
5	5	5	4	3	3	2	1	1	1	402	PC,Con=369,Disc=33
5	5	5	4	3	3	2	2	2	1	3331	PC,Con=3329,Disc=2
5	5	5	4	3	3	3	2	1	1	2030	PC,Con=1955,Disc=75
5	5	5	4	3	3	3	2	2	2	6981	PC,Con=6977,Disc=4
5	5	5	4	3	3	3	3	2	1	5796	fc
5	5	5	4	3	3	3	3	3	2	7704	fc
5	5	5	4	4	1	1	1	1	1	4	PC,Con=3,Disc=1
5	5	5	4	4	2	2	1	1	1	129	PC,Con=117,Disc=12
5	5	5	4	4	2	2	2	2	1	582	PC,Con=581,Disc=1
5	5	5	4	4	3	1	1	1	1	53	PC,Con=44,Disc=9
5	5	5	4	4	3	2	2	1	1	1790	PC,Con=1716,Disc=74
5	5	5	4	4	3	2	2	2	2	3428	PC,Con=3420,Disc=8
5	5	5	4	4	3	3	1	1	1	454	PC,Con=412,Disc=42
5	5	5	4	4	3	3	2	2	1	10155	PC,Con=10154,Disc=1
5	5	5	4	4	3	3	3	1	1	2298	PC,Con=2211,Disc=87
5	5	5	4	4	3	3	3	2	2	22573	PC,Con=22572,Disc=1
5	5	5	4	4	3	3	3	3	1	6814	fc
5	5	5	4	4	3	3	3	3	3	9569	PC,Con=9568,Disc=1
5	5	5	4	4	4	2	1	1	1	203	PC,Con=181,Disc=22
5	5	5	4	4	4	2	2	2	1	1591	PC,Con=1589,Disc=2
5	5	5	4	4	4	3	2	1	1	2754	PC,Con=2648,Disc=106
5	5	5	4	4	4	3	2	2	2	9898	PC,Con=9891,Disc=7
5	5	5	4	4	4	3	3	2	1	16050	fc
5	5	5	4	4	4	3	3	3	2	37151	fc
5	5	5	4	4	4	4	1	1	1	141	PC,Con=126,Disc=15
5	5	5	4	4	4	4	2	2	1	2840	fc
5	5	5	4	4	4	4	3	1	1	1807	PC,Con=1740,Disc=67
5	5	5	4	4	4	4	3	2	2	18409	fc
5	5	5	4	4	4	4	3	3	1	10775	fc
5	5	5	4	4	4	4	3	3	3	25917	fc
5	5	5	4	4	4	4	4	2	1	2931	fc
5	5	5	4	4	4	4	4	3	2	20070	fc
5	5	5	4	4	4	4	4	4	1	1441	fc
5	5	5	4	4	4	4	4	4	3	10151	fc
5	5	5	5	2	2	1	1	1	1	3	fc
5	5	5	5	2	2	2	2	1	1	24	PC,Con=22,Disc=2
5	5	5	5	2	2	2	2	2	2	31	fc
